2020-02-15 @Slippery Rock            58  Seton Hill               50           
2020-02-15 @W Oregon                 76  Simon Fraser             64           
2020-02-15  Simpson IA               87 @Wartburg                 73           
2020-02-15 @Upper Iowa               75  Sioux Falls              69           
2020-02-15 @South Alabama            50  ULM                      49           
2020-02-15 @St Elizabeth            105  Summit                   83           
2020-02-15  St Mary's MD             76 @S Virginia               70           
2020-02-15  SUNY Oneonta             90 @SUNY Fredonia            75           
2020-02-15 @Winona St                68  SW Minnesota             56           
2020-02-15 @Tennessee St             70  Tennessee Tech           55           
2020-02-15 @TX A&M K'ville           96  Texas A&M Intl           62           
2020-02-15 @W New England            98  U New England            88           
2020-02-15  Westmont                 74 @Vanguard                 69           
2020-02-15  W Carolina               80 @Wofford                  74           
2020-02-15  WI Eau Claire            49 @WI Whitewater            47           
2020-02-15 @WI Oshkosh               84  WI Stout                 60           
2020-02-15 @Wittenberg               88  Wooster                  81           
2020-02-15 @Alabama                  88  LSU                      82           
2020-02-15 @Albertus Magnus         103  Norwich                  77           
2020-02-15 @Arkansas-FS              83  Angelo St                82           
2020-02-15  Arizona                  69 @Stanford                 60           
2020-02-15 @Missouri                 85  Auburn                   73           
2020-02-15  Auburn M'gomery          80 @Lee TN                   73           
2020-02-15 @Baruch                   84  Lehman                   49           
2020-02-15  Bradley                  69 @S Illinois               67           
2020-02-15 @Cameron                  67  TX A&M Commerce          66           
2020-02-15 @Concordia CA             72  Chaminade                70           
2020-02-15 @Furman                   58  Chattanooga              53           
2020-02-15  NE Kearney               78 @C Missouri               74           
2020-02-15 @Georgia St               92  Coastal Car              80           
2020-02-15  College of NJ            94 @Kean                     67           
2020-02-15  Colorado                 69 @Oregon St                47           
2020-02-15  Columbus St              74 @Flagler                  73           
2020-02-15 @Dartmouth                75  Cornell                  53           
2020-02-15 @W Texas A&M              98  Dallas Bap               82           
2020-02-15  Valdosta St              72 @Delta St                 67           
2020-02-15  Dominican NY             92 @Goldey Beacom            79           
2020-02-15 @Elon                     75  Drexel                   70           
2020-02-15  Eureka                   82 @Spalding                 61           
2020-02-15  E Washington             89 @Portland St              81           
2020-02-15  F Dickinson              72 @Robert Morris            71           
2020-02-15 @Florida                  84  Vanderbilt               66           
2020-02-15  FL Southern             102 @Nova SE                  96           
2020-02-15 @Texas A&M                74  Georgia                  69           
2020-02-15 @Northwood MI             67  Grand Valley St          64           
2020-02-15  Hobart & Smith           64 @Vassar                   51           
2020-02-15  Incarnate Word           67 @New Orleans              66           
2020-02-15 @ME Presque Isle          73  NVU-Johnson              68           
2020-02-15 @Stetson                  59  Kennesaw                 42           
2020-02-15 @Kentucky                 67  Mississippi              62           
2020-02-15 @Lincoln Mem             108  Newberry                 67           
2020-02-15 @Merrimack                68  Wagner                   59           
2020-02-15 @Miami FL                 71  Wake Forest              54           
2020-02-15 @Nicholls St              81  SE Louisiana             71           
2020-02-15  Virginia                 64 @North Carolina           62           
2020-02-15 @Virginia Tech            67  Pittsburgh               57           
2020-02-15 @Queens NC               100  UVA-Wise                 68           
2020-02-15 @Ramapo                   85  Wm Paterson              56           
2020-02-15 @St Joseph's ME           83  Regis MA                 80           
2020-02-15 @Rhode Island             73  St Joseph's PA           55           
2020-02-15 @South Carolina           63  Tennessee                61           
2020-02-15 @Southern Nazarene        72  SW Oklahoma              57           
2020-02-15 @St Edward's              77  W New Mexico             65           
2020-02-15 @UCLA                     67  Washington               57           
2020-02-15 @USC                      70  Washington St            51           
2020-02-15  Warner                   85 @Webber                   75           
2020-02-15 @Pitt-Greensburg          79  Alfred St                62           
2020-02-15 @Amherst                  76  CT College               67           
2020-02-15  Augsburg                 83 @Macalester               72           
2020-02-15  Keiser                   66 @Ave Maria                65           
2020-02-15 @Baylor                   70  West Virginia            59           
2020-02-15  Bemidji St               73 @Minot St                 65           
2020-02-15  Webster Univ             80 @Blackburn                61           
2020-02-15  Cedarville               98 @Lake Erie                91 O1        
2020-02-15  Miles                    86 @Central St OH            61           
2020-02-15  Samford                  74 @Citadel                  62           
2020-02-15 @Clark Atlanta            72  Morehouse                46           
2020-02-15  Cleveland St             67 @Detroit                  66 O1        
2020-02-15 @Coker                    76  Lenoir-Rhyne             59           
2020-02-15  Suffolk                  86 @Colby-Sawyer             77           
2020-02-15  CS Chico                 92 @CS San Bern.             88           
2020-02-15  Florida A&M              97 @Delaware St              95 O2        
2020-02-15 @OK Baptist               99  East Central OK          96 O1        
2020-02-15  Moravian                 69 @Goucher                  64           
2020-02-15 @SMU                      73  Houston                  72 O1        
2020-02-15 @Iowa St                  81  Texas                    52           
2020-02-15 @TCU                      68  Kansas St                57           
2020-02-15 @Keene St                 84  RI College               80           
2020-02-15 @Lewis                    67  Missouri S&T             63           
2020-02-15 @Oklahoma Chr             69  Lubbock Chr              68           
2020-02-15  UNC Greensboro           67 @Mercer                   55           
2020-02-15  Ripon                    70 @Monmouth IL              56           
2020-02-15 @Murray St                85  Morehead St              57           
2020-02-15 @Old Westbury             81  Mt St Vincent            78           
2020-02-15 @Oakland                  72  Youngstown St            64           
2020-02-15 @Oklahoma St              73  Texas Tech               70           
2020-02-15  Savannah St              80 @Paine                    76           
2020-02-15 @Palm Beach Atl           93  St Leo                   64           
2020-02-15  Winthrop                 89 @Presbyterian             88           
2020-02-15  SUNY Cobleskill         107 @PSU-Berks                82           
2020-02-15 @Rogers St                80  Washburn                 62           
2020-02-15  Tulsa                    56 @South Florida            48           
2020-02-15 @St John Fisher           84  Utica                    82           
2020-02-15 @Williams                 71  Tufts                    66           
2020-02-15  WKU                      77 @UT San Antonio           73 O1        
2020-02-15  WI Green Bay             94 @WI Milwaukee             90           
2020-02-15 @W Woods                  75  MO Baptist               71           
2020-02-15 @Ohio St                  68  Purdue                   52           
2020-02-15 @Florida St               80  Syracuse                 77           
2020-02-15 @Kansas                   87  Oklahoma                 70           
2020-02-15  Mississippi St           78 @Arkansas                 77           
2020-02-15  Wisconsin                81 @Nebraska                 64           
2020-02-15 @Duke                     94  Notre Dame               60           
2020-02-15 @Clemson                  77  Louisville               62           
2020-02-15 @Liberty                  62  NJIT                     49           
2020-02-15  N Colorado               68 @CS Sacramento            65           
2020-02-15  Albany Tech              55 @Andrew Col               52           
2020-02-15 @Cowley Co               123  Allen Co                 98           
2020-02-15 @Angelina                 81  Lamar St                 66           
2020-02-15  Phoenix Col              74 @AZ Western               63           
2020-02-15  Indian River             90 @ASA Miami                85           
2020-02-15 @Seward Co                79  Barton Co                72           
2020-02-15  Delgado CC               84 @Baton Rouge CC           75           
2020-02-15 @Kilgore                  75  Bossier Parish           62           
2020-02-15 @Broward CC               90  Miami-Dade               79           
2020-02-15 @Brunswick CC             88  Denmark Tech             86           
2020-02-15 @Cape Fear CC            105  Caldwell CC Tech        102           
2020-02-15 @Casper College          122  Northwest WY             70           
2020-02-15 @Glendale AZ              86  C Arizona                51           
2020-02-15 @Cent Georgia Tech        62  Gordon GA                43           
2020-02-15 @Cent Wyoming             82  Sheridan WY              80           
2020-02-15  Shelton St               63 @Chattahoochee Val        53           
2020-02-15 @Pensacola St             80  Chipola                  69           
2020-02-15 @Columbia St              83  Cleveland St CC          60           
2020-02-15  Independence CC          92 @Cloud Co                 88           
2020-02-15 @Coastal Bend             80  Jacksonville Col         58           
2020-02-15  Cochise                  63 @Chand-Gilbert            51           
2020-02-15 @Coffeyville CC           71  Neosho Co                62           
2020-02-15  Colby CC                 76 @Hutchinson CC            63           
2020-02-15  Col Cent Florida         75 @Florida St-Jax           57           
2020-02-15 @Salt Lake CC             69  Southern Idaho           63           
2020-02-15 @Collin Co                81  SW Chr TX                64           
2020-02-15  Eastern Utah             87 @Colorado NW              71           
2020-02-15 @E Florida St             68  Daytona St               61           
2020-02-15 @Dodge City CC           100  Garden City CC           98           
2020-02-15  Eastern Arizona          74 @Mesa CC                  65           
2020-02-15 @Eastern Wyoming          77  W Wyoming CC             72           
2020-02-15  East Georgia Col         69 @So Crescent Tech         60           
2020-02-15  S Georgia St             89 @Georgia Highlands        88           
2020-02-15 @Gillette                 92  Laramie Co               69           
2020-02-15  Cecil Col                93 @Hagerstown CC            80           
2020-02-15  Chesapeake               89 @Harford CC               71           
2020-02-15  Bay Col                  71 @Truman Col               64           
2020-02-15  Highland CC IL           81 @Olive-Harvey             57           
2020-02-15 @Ranger                   71  Hill Col                 41           
2020-02-15 @State Col Fla            79  Hillsborough CC          52           
2020-02-15 @Indian Hills CC          86  Northeast CC             54           
2020-02-15 @Southeastern CC          87  Iowa Western CC          74           
2020-02-15  Jackson St CC            91 @Motlow St                87           
2020-02-15  John Logan               93 @Wabash Val               83           
2020-02-15 @Kankakee CC              95  Sauk Valley CC           84           
2020-02-15 @Kaskaskia                80  Shawnee CC               74           
2020-02-15 @Lake Land IL             76  SE Illinois              64           
2020-02-15 @Olney                    88  Lewis & Clark CC         71           
2020-02-15 @SW Illinois              82  Lincoln Trail            67           
2020-02-15 @LSU-Eunice               78  Southern-Shreve          64           
2020-02-15 @Iowa Lakes CC            89  Marshalltown CC          63           
2020-02-15  Mineral Area             78 @Three Rivers             61           
2020-02-15 @Moberly Area             95  State Fair CC            86           
2020-02-15  Tallahassee CC           70 @NW Florida St            67           
2020-02-15 @Pratt CC                 87  Northwest KS Tech        58           
2020-02-15 @Trinity Valley CC       110  Panola                   86           
2020-02-15 @Polk CC                  80  St Petersburg            63           
2020-02-15 @USC Salkehatchie        103  Richard Bland            56           
2020-02-15 @Volunteer St             88  Roane St                 80           
2020-02-15 @SW Tennessee             98  Walters St               69           
2020-02-15 @Triton Col              115  Wilbur Wright            95           
2020-02-15 @Mott CC                  96  Alpena CC                56           
2020-02-15 @Ancilla                  88  Kalamazoo Val            79           
2020-02-15 @SAU Tech                 84  Mid-South CC             81           
2020-02-15  S Suburban               92 @Black Hawk-M             67           
2020-02-15 @Davidson Co CC           93  Bry & Strat VA           70           
2020-02-15 @Bry & Strat WI           88  Illinois Val             75           
2020-02-15 @Edison CC                82  Bry & Strat-Cle          74           
2020-02-15 @Bucks Co CC              85  Ocean Co                 84           
2020-02-15 @Catawba Val              94  Louisburg                81           
2020-02-15 @Frederick CC            103  CCBC Catonsville         80           
2020-02-15  CCBC-Dundalk             79 @Montgomery-R             73           
2020-02-15  Cent CC-Columbus        109 @Southeast CC            100           
2020-02-15 @Columbus St CC          105  Owens CC                 81           
2020-02-15 @Howard CC MD             98  CC Beaver Co             70           
2020-02-15  CC of RI                 94 @Sprfld Tech CC           70           
2020-02-15  Cuyahoga CC              63 @Sinclair CC              43           
2020-02-15  Des Moines CC            86 @Ellsworth CC             70           
2020-02-15 @Erie CC                  89  Genesee CC               81           
2020-02-15  Sullivan Co              87 @Essex CC                 76           
2020-02-15 @Fayetteville Tech       105  Patrick Henry CC         88           
2020-02-15 @FL Gateway               74  Pasco-Hernando           69           
2020-02-15 @Kansas City KS           74  Fort Scott CC            69           
2020-02-15  Grand Rapids CC          92 @Glen Oaks CC             83           
2020-02-15 @Pitt CC                  70  Guilford Tech CC         65           
2020-02-15 @Henry Ford CC            93  Macomb CC                70           
2020-02-15 @Highland CC KS           73  Hesston                  63           
2020-02-15  N Iowa CC                81 @Iowa Cent                75           
2020-02-15  Lansing CC               81 @Jackson CC               74           
2020-02-15  Jamestown CC             83 @Mercyhurst NE            81           
2020-02-15  Johnson Co               59 @Labette CC               51           
2020-02-15  Mid-Michigan CC          77 @Kellogg CC               62           
2020-02-15 @Kirkwood CC              86  Little Priest            65           
2020-02-15  Holyoke CC               84 @Massasoit CC             72           
2020-02-15 @StL CC-Meramec           72  MCC Maple Woods          53           
2020-02-15 @Niagara Co               79  Monroe CC                73           
2020-02-15 @National Park            93  N Arkansas               81           
2020-02-15 @Pima CC                 102  South Mtn                85           
2020-02-15 @Brookdale CC             76  Rockland CC              70           
2020-02-15 @Scottsdale CC            90  Tohono O'odham           71           
2020-02-15 @St Cloud Tech            67  Anoka Ramsey             66           
2020-02-15  B Franklin Tech          76 @N Essex CC               71           
2020-02-15 @Bergen CC               107  Gloucester Co            78           
2020-02-15 @Bristol CC               94  Quincy CC                90           
2020-02-15 @Mtn View                 81  Brookhaven               74           
2020-02-15  Bunker Hill CC           88 @Gateway CC               79           
2020-02-15  Camden Co               108 @Sussex Co CC             65           
2020-02-15  Cayuga CC                78 @Tompkins Cortland        71           
2020-02-15  Cedar Valley             72 @Richland                 62           
2020-02-15  Rock Valley              57 @Col of Dupage            30           
2020-02-15 @Herkimer Co              94  Columbia Greene          54           
2020-02-15 @Corning CC               80  Jefferson CC             74           
2020-02-15  Eastfield Col            75 @North Lake               67           
2020-02-15  Onondaga CC              88 @Finger Lakes CC          79           
2020-02-15  Hocking                  98 @Lorain Co CC             86           
2020-02-15  Mohawk Val              100 @Hudson Val               76           
2020-02-15 @Lake Superior CC         80  Itasca CC                73           
2020-02-15  Mesabi Range             77 @Northland CTC            64           
2020-02-15 @Rochester C&T            91  MN St CTC                53           
2020-02-15  Western Tech             78 @MN West C&T              76           
2020-02-15  N Country CC             74 @Schenectady Co           66           
2020-02-15  Rainy River CC           91 @Vermilion CC             88           
2020-02-15 @Clark St                 86  Terra St                 79           
2020-02-15 @Allan Hancock            94  Santa Barbara City       63           
2020-02-15 @Antelope Val CC          80  Glendale CA              74           
2020-02-15 @West LA Col              81  Bakersfield Col          71           
2020-02-15  Chaffey                  87 @Barstow CC               61           
2020-02-15 @Citrus Col               92  Col of the Canyons       66           
2020-02-15 @Columbia CC              87  Col of the Sequoias      72           
2020-02-15  Copper Mtn               87 @Col of the Desert        68           
2020-02-15 @Cuesta                   75  LA Pierce                61           
2020-02-15 @Col of the Redwoods      94  Feather River            78           
2020-02-15  Fresno City Col         100 @West Hills-Lemoore       84           
2020-02-15  LA Valley Col            73 @Santa Monica Col         64           
2020-02-15 @Reedley                  82  Merced Col               80           
2020-02-15 @Moorpark                120  Oxnard                  101           
2020-02-15  Porterville              69 @West Hills               57           
2020-02-15 @Victor Valley            91  San Bernardino Val       76           
2020-02-15 @Adelphi                  87  St Rose                  82 O1        
2020-02-15 @Alcorn St                92  MS Valley St             88 O1        
2020-02-15  Alvernia                 67 @Widener                  64           
2020-02-15  Anderson IN             106 @Franklin                 87           
2020-02-15  Arizona Chr             105 @Ottawa AZ                67           
2020-02-15 @Army                     79  Lehigh                   66           
2020-02-15 @Stonehill                78  Assumption               64           
2020-02-15 @Augusta                  75  NC Pembroke              65           
2020-02-15  Barry                    84 @Rollins                  79           
2020-02-15  Elms                     76 @Becker                   61           
2020-02-15 @Bellarmine               90  Quincy                   66           
2020-02-15 @MD E Shore               66  Bethune-Cookman          58           
2020-02-15 @West Chester            100  Bloomsburg               97           
2020-02-15  Bridgeport               89 @Dist Columbia            76           
2020-02-15 @Centenary NJ             71  Cairn                    63           
2020-02-15  California PA            93 @Edinboro                 67           
2020-02-15  Pomona Pitzer            85 @Cal Lutheran             66           
2020-02-15 @S Maine                  74  Castleton                57           
2020-02-15  Chapman                  64 @La Verne                 54           
2020-02-15 @King TN                 103  Chowan                   84           
2020-02-15 @Montevallo               76  Chr Brothers             74           
2020-02-15 @Chris Newport            82  Salisbury                64           
2020-02-15 @Clayton St              102  Francis Marion           98           
2020-02-15 @C Oklahoma               77  Newman                   51           
2020-02-15  CS Dom. Hills           107 @CS San Marcos           105 O2        
2020-02-15 @UC Davis                110  CS Northridge            98           
2020-02-15 @FDU Madison              83  Delaware Val             71           
2020-02-15  DeSales                  70 @Misericordia             62           
2020-02-15  Drew                     92 @Elizabethtown            75           
2020-02-15 @Earlham                  67  Mt St Joseph             65           
2020-02-15 @Eastern Oregon           97  Evergreen St             89 O2        
2020-02-15 @Stevens                  75  Eastern Univ             61           
2020-02-15 @E Connecticut            78  Plymouth St              70           
2020-02-15 @TN Martin                80  E Illinois               79 O1        
2020-02-15 @Houghton                 87  Elmira                   77           
2020-02-15 @Florida Tech             77  Embry-Riddle FL          70           
2020-02-15 @Emmanuel GA              91  Limestone                82           
2020-02-15 @NE Oklahoma              69  Emporia St               67           
2020-02-15 @E Nazarene               86  Lesley                   60           
2020-02-15  Endicott                 80 @Wentworth Tech           75           
2020-02-15  Tarleton St              73 @E New Mexico             70           
2020-02-15  ETSU                     72 @VMI                      67           
2020-02-15 @Louisiana Tech           81  FL Atlantic              68           
2020-02-15 @FL Memorial              81  Thomas GA                60           
2020-02-15 @Notre Dame OH            77  Frostburg St             68           
2020-02-15 @Washington MD            79  Gettysburg               70           
2020-02-15  Oberlin                  84 @Hiram                    69           
2020-02-15 @Husson                   82  Thomas ME                74           
2020-02-15 @IL Springfield           82  Maryville MO             79           
2020-02-15 @TX Southern              77  Jackson St               74           
2020-02-15 @JC Smith                 97  Livingstone              86           
2020-02-15 @J&W RI                   99  Rivier                   71           
2020-02-15  Keystone                 93 @Wilson                   91 O1        
2020-02-15  Pikeville                79 @Life                     71           
2020-02-15 @Virginia Union           91  Lincoln PA               81           
2020-02-15 @McKendree                80  Lindenwood               68           
2020-02-15  Lock Haven              104 @Shippensburg            103 O2        
2020-02-15 @Long Beach St            65  UC Riverside             63 O1        
2020-02-15  Wesley DE                84 @Marywood                 80           
2020-02-15 @Medgar Evers             95  York NY                  92           
2020-02-15 @CO Mesa                  72  Regis CO                 69           
2020-02-15 @N England Col            90  Mitchell                 74           
2020-02-15 @St Scholastica           85  MN Morris                63           
2020-02-15  R Stockton               89 @Montclair St             87 O1        
2020-02-15  UAB                      79 @MTSU                     66           
2020-02-15 @Whitman                  91  Pacific OR               88           
2020-02-15  SUNYIT                   91 @Penn Col Tech            82           
2020-02-15 @PSU-Abington             63  Wells                    47           
2020-02-15 @UTRGV                    79  Seattle                  72           
2020-02-15 @SE Missouri St           75  SIUE                     71           
2020-02-15  St Vincent               72 @Waynesburg               60           
2020-02-15  WI LaCrosse              53 @WI Stevens Pt            52           
2020-02-15  IU Kokomo                74 @Alice Lloyd              63           
2020-02-15  Cornerstone              91 @Aquinas                  88           
2020-02-15  Rio Grande               77 @Carlow                   53           
2020-02-15 @Indiana Tech             61  Concordia MI             49           
2020-02-15 @Freed-Hardeman           84  Williams Bap             77           
2020-02-15  Governors St             96 @Judson IL                79           
2020-02-15  Mid Am Nazarene          96 @Grand View               81           
2020-02-15 @LSU-Alexandria          103  Our Lady Lake            73           
2020-02-15 @Penn                     69  Yale                     61           
2020-02-15  Buffalo                  83 @Toledo                   67           
2020-02-15 @Alabama St               61  Alabama A&M              58           
2020-02-15 @Grand Canyon             71  Chicago St               47           
2020-02-15  BYU                      72 @San Diego                71           
2020-02-15 @St Mary's CA             71  Pacific                  63           
2020-02-15  Missouri KC              59 @CS Bakersfield           53           
2020-02-15 @Miami OH                 65  N Illinois               60           
2020-02-15  St Francis PA            70 @Mt St Mary's             55           
2020-02-15 @Southern Univ            73  Ark Pine Bluff           49           
2020-02-15 @High Point               62  SC Upstate               54           
2020-02-15  Sacred Heart             80 @LIU Brooklyn             72           
2020-02-15 @Westminster UT           90  Adams St                 62           
2020-02-15 @New Haven                72  American Intl            61           
2020-02-15 @Emory & Henry            94  VA Wesleyan              89 O2        
2020-02-15 @Sul Ross                 75  Hardin-Simmons           65           
2020-02-15 @Kentucky St              72  LeMoyne-Owen             65           
2020-02-15  Le Moyne                 73 @S Connecticut            60           
2020-02-15  St Augustine's           79 @Shaw NC                  59           
2020-02-15  Crandall                 77 @NB-St John               55           
2020-02-15  MS Vincent NS            85 @St Thomas NB             82           
2020-02-15 @Mt Allison               83  King's NS                55           
2020-02-15 @Douglas                 101  Camosun                  65           
2020-02-15  Capilano                 98 @Columbia Bib             69           
2020-02-15  St Mary's AB            106 @Medicine Hat             84           
2020-02-15 @Carleton ON             115  Brock                    52           
2020-02-15  McGill                   58 @Concordia QC             54           
2020-02-15 @Lakehead                114  Queen's ON               76           
2020-02-15 @Ryerson                 106  Laurentian               68           
2020-02-15  Laurier                  79 @Waterloo                 73           
2020-02-15  UQAM                     85 @Laval                    75           
2020-02-15 @Ottawa ON                98  McMaster                 82           
2020-02-15  Nipissing                80 @Toronto                  77           
2020-02-15 @Western ON               92  Windsor                  89           
2020-02-15  Shoreline CC             82 @Bellevue CC              71           
2020-02-15  Big Bend CC              80 @Treasure Val CC          75           
2020-02-15  North Idaho             119 @Blue Mountain CC         77           
2020-02-15 @Highline CC              78  Centralia Col            70           
2020-02-15  Clark CC                 94 @Chemekata CC             87           
2020-02-15 @Clackamas CC             98  SW Oregon CC             84           
2020-02-15 @Yakima Val CC            86  Columbia Basin           79           
2020-02-15 @Everett CC               83  Edmonds CC               80           
2020-02-15  Lower Columbia           89 @Grays Harbor             48           
2020-02-15  Green River CC           97 @Tacoma CC                65           
2020-02-15 @Portland CC              76  Linn-Benton CC           73           
2020-02-15  Umpqua CC                94 @Mt Hood CC               83           
2020-02-15  Peninsula                85 @Olympic                  63           
2020-02-15  S Puget Sound CC         93 @Pierce CC                86           
2020-02-15 @Skagit Val CC            77  Whatcom CC               69           
2020-02-15  Wenatchee Val CC         78 @Spokane CC               76           
2020-02-15 @AK Anchorage             70  C Washington             68 O1        
2020-02-15  Charleston WV            75 @WV Wesleyan              62           
2020-02-15  SW Univ TX               90 @Dallas Univ              79           
2020-02-15 @Franciscan OH            90  D'Youville               78           
2020-02-15  Benedictine IL           73 @Lakeland                 70           
2020-02-15 @Carleton MN              92  St Olaf                  82           
2020-02-15  UT Dallas                74 @Louisiana Col            56           
2020-02-15  WI Lutheran              75 @Marian WI                66           
2020-02-15  NW Nazarene              94 @AK Fairbanks             52           
2020-02-15  N Central IL             59 @Carroll WI               55           
2020-02-15 @Le Tourneau              96  M Hardin-Baylor          86           
2020-02-15  Susquehanna              74 @Catholic                 58           
2020-02-15 @NE Wesleyan              91  Central IA               70           
2020-02-15 @T Jefferson              87  Nyack                    72           
2020-02-15 @Fort Valley St           75  Albany GA                72           
2020-02-15 @Centre                   71  Sewanee                  69           
2020-02-15  Dominican IL             70 @Concordia IL             67           
2020-02-15  St Joseph's LI           68 @St Joseph's NY           64           
2020-02-15 @St Mary's TX             73  Permian Basin            63           
2020-02-15  Schreiner                73 @J&W CO                   52           
2020-02-15 @Austin Col               94  TX Lutheran              79           
2020-02-15  MN Mankato               72 @Wayne St NE              70 O1        
2020-02-15  W Washington             91 @Concordia OR             65           
2020-02-15  Westminster PA           79 @Bethany WV               66           
2020-02-15  Clarkson                 74 @Skidmore                 63           
2020-02-15 @Mt St Mary NY            71  Merchant Marine          56           
2020-02-15 @Coe                      81  Buena Vista              72           
2020-02-15 @Colorado Col             75  Trinity TX               52           
2020-02-15  Colorado Mines           84 @CSU-Pueblo               65           
2020-02-15  Lawrence                101 @Cornell IA               92 O2        
2020-02-15 @Dubuque                  85  Luther IA                83           
2020-02-15  Ferrum                   67 @E Mennonite              64           
2020-02-15  Virginia St              75 @Eliz. City St            59           
2020-02-15  St Joseph CT             95 @Emmanuel MA              83           
2020-02-15  W Salem St               53 @Fayetteville St          52           
2020-02-15  Salem MA                 88 @Framingham St            81           
2020-02-15  Morrisville St           81 @Gallaudet                65           
2020-02-15 @Indiana PA               85  Gannon                   83           
2020-02-15  Rowan                    63 @Rutgers-Newark           59           
2020-02-15  St Norbert              116 @Grinnell                113 O1        
2020-02-15  Bethel MN                65 @Gust Adolphus            58           
2020-02-15 @Hamilton                 90  Trinity CT               71           
2020-02-15  Hamline                  83 @St Mary's MN             78           
2020-02-15 @Mt Union                 93  Heidelberg               80           
2020-02-15 @Wheaton IL               80  IL Wesleyan              79           
2020-02-15 @Crown MN                 90  N Central MN             77           
2020-02-15 @Azusa Pacific            94  Dominican CA             63           
2020-02-15 @West Alabama             76  Union TN                 59           
2020-02-15 @Sarah Lawrence           62  SUNY Maritime            45           
2020-02-15 @IL Tech                  70  Aurora                   66           
2020-02-15 @MacMurray                97  Iowa Wesleyan            87           
2020-02-15  Lane                     79 @Spring Hill              76 O1        
2020-02-15 @Ashland                  94  Purdue Northwest         57           
2020-02-15  SUNY Delhi               83 @Pine Manor               82           
2020-02-15  Marymount VA             78 @Immaculata               68           
2020-02-15 @Indianapolis             83  Truman St                82           
2020-02-15 @Ithaca                   98  St Lawrence              71           
2020-02-15 @John Jay                 79  Brooklyn Col             60           
2020-02-15 @Ald-Broaddus             64  KY Wesleyan              61           
2020-02-15 @Knox                     81  Beloit                   68           
2020-02-15 @Lincoln MO               74  Fort Hays St             71 O1        
2020-02-15  Lynchburg                80 @Shenandoah               63           
2020-02-15 @Babson                   82  Wheaton MA               57           
2020-02-15 @NYIT                     70  Queens NY                62           
2020-02-15 @Rensselaer               76  Rochester Tech           64           
2020-02-15  St Thomas MN             71 @St John's MN             66           
2020-02-15  Union NY                 90 @Bard                     65           
2020-02-15 @Wayne St MI              64  WI Parkside              51           
2020-02-15 @WI Platteville           94  WI River Falls           54           
2020-02-15 @Silver Lake              87  Finlandia                70           
2020-02-15 @Bluefield WV             94  Kent-Tusc                88           
2020-02-15  Antelope Val             89 @Embry-Riddle AZ          63           
2020-02-15 @Bellevue                 89  Dickinson St ND          78           
2020-02-15  Southwestern KS          89 @Bethany KS               77           
2020-02-15  Huntington               83 @Bethel IN                79           
2020-02-15  UC Merced                75 @Cal Maritime             72           
2020-02-15 @Campbellsville           72  Lindsey Wilson           56           
2020-02-15 @Central Bap              71  Lyon                     61           
2020-02-15  Central Chr              60 @Panhandle St             55           
2020-02-15  Cent Methodist           77 @Peru St                  74           
2020-02-15 @Clarke                   80  Benedictine KS           74 O2        
2020-02-15 @Col of Idaho             87  Northwest WA             66           
2020-02-15 @Columbia Intl            86  Reinhardt                71           
2020-02-15 @Concordia NE             98  Mt Marty                 74           
2020-02-15  Corban                   90 @Multnomah Bib            80           
2020-02-15  Valley City St           83 @Dakota St                66           
2020-02-15  Dakota Wesleyan          79 @Doane                    64           
2020-02-15 @Xavier LA                99  Dillard                  75           
2020-02-15 @Evangel                  92  Culver-Stockton          86           
2020-02-15 @Grace IN                 82  St Francis IN            68           
2020-02-15 @IN Wesleyan              96  Spring Arbor             77           
2020-02-15 @Indiana-East             96  Ohio Chr                 60           
2020-02-15 @Morningside             111  Jamestown                85           
2020-02-15 @Lewis-Clark ID           64  MT St Northern           57           
2020-02-15  Rochester MI             75 @Lourdes                  61           
2020-02-15  Wm Carey                 65 @Loyola NO                62           
2020-02-15 @Northwestern IA          76  Midland NE               73           
2020-02-15 @Mobile                   70  Stillman                 66           
2020-02-15  Carroll MT               71 @MT Western               60           
2020-02-15 @OK Wesleyan              92  Tabor                    64           
2020-02-15 @Viterbo                  95  Presentation             75           
2020-02-15  Providence GF            92 @MT Tech                  82           
2020-02-15  SW Assemb God            99 @Oklahoma S&A             94           
2020-02-15 @St Thomas FL             84  Coastal GA               77           
2020-02-15 @Wayland                  80  Langston                 75           
2020-02-15  WV Tech                  79 @Point Park               65           
2020-02-15  J&W NC                   96 @Apprentice               90           
2020-02-15 @Grayson Co JC            97  Weatherford              82           
2020-02-15 @McCook CC                78  Otero JC                 69           
2020-02-15 @North Platte CC          68  Trinidad St JC           65           
2020-02-15 @IL Central               88  Danville CC IL           84           
2020-02-15  Parkland                 74 @John Wood CC             68           
2020-02-15 @Mercer Co                72  Middlesex Co             64           
2020-02-15 @Milwaukee Tech          100  Madison Col              84           
2020-02-15 @Wayne Co                 99  Oakland CC               91           
2020-02-15 @Raritan Val              87  Westchester CC           80           
2020-02-15  Joliet JC               111 @Harper                   62           
2020-02-15 @Riverland CC             95  Ridgewater               84           
2020-02-15  Mid-Atlantic Chr         73 @Christendom              66           
2020-02-15 @Bry & Strat-Buffalo     109  Southern St CC           56           
2020-02-15  Lee TX                  100 @Victoria College         79           
2020-02-15 @DE Tech CC               86  Salem CC                 85           
2020-02-15 @Dutchess CC              80  Monroe-Bronx             75           
2020-02-15  OK City                  98 @Bacone                   82           
