2020-01-14 @Ozark Chr                85  Ecclesia                 65           
2020-01-14 @PSU-Gtr Allegheny        84  PSU-Fayette              69           
2020-01-14 @PSU-Mont Alto            73  PSU-Shenango             70           
2020-01-14  PSU-DuBois               85 @PSU-New Kens             80           
2020-01-14 @PSU Wilkes-Barre         85  PSU-Schuylkill           73           
2020-01-14  PSU-Hazleton             99 @PSU-Scranton             78           
2020-01-14 @PSU York                100  PSU-Brandywine           68           
2020-01-14 @Sheridan ON              99  Niagara ON               82           
2020-01-14  Boyce                    82 @Southern St CC           57           
2020-01-14  Randall                 113 @SW Adventist             51           
2020-01-14 @Trinity Bap              76  Pensacola Chr            59           
2020-01-14 @Southern-Shreve          89  SAU Tech                 84           
2020-01-15  Trine                    75 @Adrian                   61           
2020-01-15 @Air Force                85  Boise St                 78           
2020-01-15  SUNY Albany              76 @New Hampshire            73 O1        
2020-01-15  Albion                   74 @Alma                     53           
2020-01-15 @American Univ            61  Bucknell                 60           
2020-01-15 @Anderson SC              83  Coker                    61           
2020-01-15 @Augusta                  94  Francis Marion           81           
2020-01-15 @Augustana IL             79  Wheaton IL               73 O1        
2020-01-15 @Babson                   94  Coast Guard              92 O1        
2020-01-15 @Becker                   78  Mitchell                 64           
2020-01-15 @Mt Olive                 91  Belmont Abbey            82           
2020-01-15  Vermont                  72 @Binghamton               53           
2020-01-15  Bloomfield               88 @Nyack                    64           
2020-01-15 @Shippensburg            102  Bloomsburg               78           
2020-01-15 @Earlham                  74  Bluffton                 67           
2020-01-15  Bradley                  91 @Missouri St              78           
2020-01-15  Seton Hall               78 @Butler                   70           
2020-01-15  Caldwell                 78 @Univ Sciences            64           
2020-01-15 @Calvin                   75  Hope                     62           
2020-01-15  Marietta                 75 @Capital                  47           
2020-01-15 @Carson-Newman            72  Tusculum                 68           
2020-01-15  Elmhurst                 88 @Carthage                 84           
2020-01-15 @Catholic                 60  Juniata                  46           
2020-01-15  SF Austin                77 @Cent Arkansas            76           
2020-01-15 @Sacred Heart             66  Central Conn             55           
2020-01-15 @Chatham                  79  Geneva                   69           
2020-01-15 @Chattanooga              72  Wofford                  59           
2020-01-15  Wilmington DE            75 @Chestnut Hill            66           
2020-01-15  UNC Greensboro           79 @Citadel                  69           
2020-01-15 @Hunter                   85  City Col NY              58           
2020-01-15  Claremont M.S.           77 @Redlands                 60           
2020-01-15  Gannon                   61 @Clarion                  53           
2020-01-15 @Springfield             100  Clark MA                 65           
2020-01-15 @Lafayette                71  Colgate                  67           
2020-01-15 @Colorado St             105  New Mexico               72           
2020-01-15 @Georgetown               83  Creighton                80           
2020-01-15 @Crown MN                 73  Luther MN                71           
2020-01-15  UC Irvine                74 @CS Fullerton             61           
2020-01-15 @Davis & Elkins           79  Glenville St             73           
2020-01-15  E Nazarene               73 @Dean                     64           
2020-01-15 @Defiance                 99  Manchester               83           
2020-01-15 @DePauw                   89  Denison                  79           
2020-01-15 @Drake                    84  Illinois St              74           
2020-01-15 @Duquesne                 58  Fordham                  56 O1        
2020-01-15  FL Southern              92 @Eckerd                   84           
2020-01-15 @St Leo                   92  Embry-Riddle FL          85           
2020-01-15  Randolph-Macon           77 @E Mennonite              49           
2020-01-15 @Lees-McRae              103  Emmanuel GA              98           
2020-01-15  S Wesleyan               86 @Erskine                  69           
2020-01-15 @Shepherd                 82  E Stroudsburg            78           
2020-01-15 @Mid Am Nazarene          98  Evangel                  68           
2020-01-15 @Indiana St               65  Evansville               42           
2020-01-15 @Fairfield                61  St Peter's               51           
2020-01-15 @West Liberty            105  Fairmont St              99           
2020-01-15  St Francis PA           100 @F Dickinson              85           
2020-01-15  WI Superior             116 @Finlandia                70           
2020-01-15 @SC Aiken                 88  Flagler                  79           
2020-01-15  Fontbonne                95 @Westminster MO           90           
2020-01-15 @Johns Hopkins            76  Frank & Marsh            59           
2020-01-15 @Wheeling                 75  Frostburg St             61           
2020-01-15 @G Washington             73  George Mason             67           
2020-01-15 @Georgia C&S              83  Young Harris             78           
2020-01-15  Georgian Court           73 @Holy Family              69 O1        
2020-01-15 @Gordon                   81  Wentworth Tech           77           
2020-01-15  Greensboro               95 @Pfeiffer                 87           
2020-01-15  Grinnell                135 @Illinois Col            107           
2020-01-15  Grove City               71 @Thiel                    69           
2020-01-15 @Lynchburg                76  Hampden-Sydney           51           
2020-01-15 @Hanover                  90  Transylvania             80           
2020-01-15 @Hartford                 68  Stony Brook              65           
2020-01-15 @Swarthmore               71  Haverford                53           
2020-01-15  PSU-Behrend              69 @Hilbert                  65           
2020-01-15 @IL Wesleyan              70  North Park               56           
2020-01-15 @McNeese St               72  Incarnate Word           56           
2020-01-15 @Rutgers                  59  Indiana                  50           
2020-01-15 @Kalamazoo               108  Olivet MI               103           
2020-01-15  Rowan                   106 @Kean                     80           
2020-01-15  MA Dartmouth             80 @Keene St                 77           
2020-01-15  Ohio Wesleyan            69 @Kenyon                   55           
2020-01-15 @King TN                 100  North Greenville         68           
2020-01-15 @Monmouth IL              82  Knox                     73           
2020-01-15 @Kutztown                 77  Mansfield                63           
2020-01-15  Lake Forest              83 @Lawrence                 73           
2020-01-15  Sam Houston St           80 @Lamar                    75 O1        
2020-01-15 @Lancaster Bib            82  PSU-Berks                68           
2020-01-15 @Occidental               86  La Verne                 63           
2020-01-15 @Lycoming                 76  Lebanon Val              54           
2020-01-15 @Staten Island            69  Lehman                   66           
2020-01-15 @Lincoln Mem             100  Mars Hill                79           
2020-01-15 @Loyola NO                89  Spring Hill              79           
2020-01-15  Rollins                  80 @Lynn                     69           
2020-01-15 @Maine                   104  MA Lowell                98 O1        
2020-01-15 @Marquette                85  Xavier                   65           
2020-01-15 @Marymount VA             73  Neumann                  65           
2020-01-15  Maryville TN             74 @Piedmont                 63           
2020-01-15 @Salisbury                75  Mary Washington          65           
2020-01-15 @Washington MD            67  McDaniel Col             51           
2020-01-15  Mercyhurst               82 @Pitt-Johnstown           74           
2020-01-15 @Slippery Rock            81  Millersville             80           
2020-01-15  N Central IL             76 @Millikin                 66           
2020-01-15 @Milwaukee Eng            78  WI Lutheran              69           
2020-01-15 @Minnesota                75  Penn St                  69           
2020-01-15  Rutgers-Camden           89 @Montclair St             77           
2020-01-15  Mt Union                105 @Muskingum                86           
2020-01-15 @N Dakota St              72  South Dakota             70           
2020-01-15  Rogers St                82 @Newman                   59           
2020-01-15 @W New England            96  Nichols                  80           
2020-01-15 @Ramapo                   81  NJ City                  71           
2020-01-15 @S Dakota St              87  North Dakota             66           
2020-01-15 @Northern Iowa            88  Valparaiso               78           
2020-01-15  St Scholastica           96 @Northland                77           
2020-01-15 @Wooster                  94  Oberlin                  92           
2020-01-15 @Plymouth St              99  S Maine                  80           
2020-01-15 @Providence               63  St John's                58           
2020-01-15 @UNLV                     98  San Jose St              87           
2020-01-15 @St Elizabeth             82  Valley Forge             72           
2020-01-15  York PA                  77 @St Mary's MD             74           
2020-01-15 @Wittenberg               84  Wabash                   74           
2020-01-15  Worcester Tech           94 @Wheaton MA               66           
2020-01-15  WI Oshkosh               82 @WI Eau Claire            66           
2020-01-15 @WI River Falls           92  WI Stout                 79           
2020-01-15 @Alabama                  83  Auburn                   64           
2020-01-15 @Bluefield WV             89  Benedict                 79           
2020-01-15 @Syracuse                 76  Boston College           50           
2020-01-15 @Merrimack                71  Bryant                   67           
2020-01-15  Cameron                  76 @Midwest TX St            73           
2020-01-15  Pittsburg St             68 @C Missouri               57           
2020-01-15 @College of NJ            83  Wm Paterson              59           
2020-01-15 @North Georgia            80  Columbus St              65           
2020-01-15 @WV Wesleyan              83  Concord                  80 O1        
2020-01-15 @D'Youville               90  Pitt-Bradford            59           
2020-01-15 @Furman                   83  W Carolina               79           
2020-01-15 @Georgia                  80  Tennessee                63           
2020-01-15  New Orleans             106 @Houston Bap              98           
2020-01-15 @South Carolina           81  Kentucky                 78           
2020-01-15 @NC State                 80  Miami FL                 63           
2020-01-15 @Newberry                 85  Wingate                  79           
2020-01-15  Northwestern LA          73 @Nicholls St              72           
2020-01-15  PSU-Harrisburg          100 @Penn Col Tech            52           
2020-01-15  Washington & Lee         81 @Randolph Col             65           
2020-01-15  Rhode Island             71 @St Joseph's PA           61           
2020-01-15 @SE Louisiana             62  TAM C. Christi           56           
2020-01-15  Stanford                 74 @UCLA                     59           
2020-01-15  Widener                  98 @Albright                 84           
2020-01-15  Army                     79 @Holy Cross               67           
2020-01-15 @Baylor                   68  Iowa St                  55           
2020-01-15 @Webster Univ             77  Blackburn                58           
2020-01-15  Caltech                  56 @Cal Lutheran             50           
2020-01-15 @JC Smith                 63  Claflin                  58           
2020-01-15  U New England            90 @Colby-Sawyer             79           
2020-01-15 @Col of Idaho             67  Eastern Oregon           58           
2020-01-15  Misericordia             76 @Delaware Val             64           
2020-01-15  Tulsa                    65 @East Carolina            49           
2020-01-15  Indiana PA               88 @Edinboro                 53           
2020-01-15  Elizabethtown            86 @Goucher                  64           
2020-01-15  Emerson                  54 @MIT                      44           
2020-01-15  Post                     99 @Felician                 79           
2020-01-15  Hamline                  62 @Macalester               54           
2020-01-15 @Houston                  71  SMU                      62           
2020-01-15 @John Jay                 77  York NY                  62           
2020-01-15 @SUNY Cobleskill          94  Keuka                    67           
2020-01-15  Lenoir-Rhyne             81 @UVA-Wise                 64           
2020-01-15 @Mercer                   73  VMI                      62           
2020-01-15 @Pitt-Greensburg          85  Mt Aloysius              61           
2020-01-15 @Nova SE                 103  Palm Beach Atl           88           
2020-01-15  Texas                    76 @Oklahoma St              64           
2020-01-15 @Temple                   65  Wichita St               53           
2020-01-15 @UTEP                     80  UT San Antonio           77 O1        
"2020-01-15  St Bonaventure           74  Massachusetts            61           Rochester, NY"
2020-01-15 @Florida St               54  Virginia                 50           
2020-01-15 @Arkansas                 75  Vanderbilt               55           
2020-01-15  Notre Dame               78 @Georgia Tech             74           
2020-01-15 @Albany Tech              76  Andrew Col               62           
2020-01-15  Cecil Col                98 @Allegany MD              74           
2020-01-15 @Butler Co-KS             93  Allen Co                 90           
2020-01-15 @AZ Western               88  Eastern Arizona          60           
2020-01-15 @Palm Beach St            78  ASA Miami                62           
2020-01-15 @Barton Co                88  Dodge City CC            71           
2020-01-15 @Lee TX                   79  Blinn                    75           
2020-01-15  Navarro                  65 @Bossier Parish           52           
2020-01-15 @Indian River            100  Broward CC               95           
2020-01-15 @Brunswick CC             91  Richard Bland            78           
2020-01-15  Caldwell CC Tech        105 @Patrick Henry CC         57           
2020-01-15 @Casper College          111  Sheridan WY             103           
2020-01-15  Scottsdale CC            65 @C Arizona                61           
2020-01-15  Cent Georgia Tech        49 @Gordon GA                46           
2020-01-15 @Cleveland St CC          65  Chatt St Tech            63           
2020-01-15  Gulf Coast CC            76 @Chipola                  68           
2020-01-15 @Coffeyville CC           87  Cloud Co                 63           
2020-01-15 @Lamar St                 89  Coastal Bend             78           
2020-01-15  Glendale AZ              76 @Cochise                  69           
2020-01-15 @Colby CC                 90  Northwest KS Tech        59           
2020-01-15 @Collin Co                82  Temple Col               79           
2020-01-15 @Daytona St               79  Florida St-Jax           64           
2020-01-15  E Florida St             57 @Santa Fe CC              56           
2020-01-15 @East Georgia Col         64  So Crescent Tech         53           
2020-01-15 @FL Southwestern          96  State Col Fla            69           
2020-01-15  Hutchinson CC            91 @Garden City CC           72           
2020-01-15  Georgia Highlands        73 @S Georgia St             66           
2020-01-15  Montgomery-R             85 @Hagerstown CC            67           
2020-01-15  Hill Col                 63 @McLennan CC              60           
2020-01-15  Polk CC                  78 @Hillsborough CC          69           
2020-01-15 @Southeastern CC          73  Indian Hills CC          69           
2020-01-15 @Iowa Western CC          86  Marshalltown CC          81           
2020-01-15  John Logan               89 @Shawnee CC               65           
2020-01-15  Kankakee CC              80 @Olive-Harvey             74           
2020-01-15  Wabash Val               75 @Kaskaskia                63           
2020-01-15 @Trinity Valley CC        94  Kilgore                  86           
2020-01-15 @Vincennes                70  Lake Land IL             64           
2020-01-15  Miles CC                 83 @Lake Region              72           
2020-01-15 @SW Illinois              76  Lewis & Clark CC         62           
2020-01-15 @Lincoln Trail            83  Olney                    74           
2020-01-15  Mesa CC                  66 @Chand-Gilbert            61           
2020-01-15  Moberly Area             92 @State Fair CC            78           
2020-01-15  W Wyoming CC            109 @Northwest WY             78           
2020-01-15 @Panola                   91  Paris JC                 80           
2020-01-15 @Tallahassee CC           78  Pensacola St             60           
2020-01-15 @Seward Co                68  Pratt CC                 63           
2020-01-15 @Ranger                   97  SW Chr TX                66           
2020-01-15  Walters St               94 @Roane St                 77           
2020-01-15  SW Tennessee             93 @Volunteer St             75           
2020-01-15 @Three Rivers             81  Mid-South CC             74           
2020-01-15 @Henry Ford CC           108  Alpena CC                57           
2020-01-15 @Ancilla                 100  Grand Rapids CC          82           
2020-01-15 @Bay Col                  83  Gogebic CC               58           
2020-01-15 @Bry & Strat VA           81  Lenoir CC                64           
2020-01-15 @Cuyahoga CC              71  Bry & Strat-Cle          60           
2020-01-15  Potomac St-WVU           73 @Chesapeake               66           
2020-01-15 @Columbus St CC          101  Sinclair CC              78           
2020-01-15  CC Beaver Co            121 @Westmoreland Co          35           
2020-01-15 @Delta Col                68  Macomb CC                60           
2020-01-15 @Des Moines CC            78  Kirkwood CC              58           
2020-01-15  Edison CC                86 @Hocking                  73           
2020-01-15 @Lansing CC               77  Glen Oaks CC             75           
2020-01-15 @Highland CC KS           81  MCC Maple Woods          63           
2020-01-15 @Iowa Cent                92  Little Priest            68           
2020-01-15  Iowa Lakes CC           108 @N Iowa CC                96           
2020-01-15 @Muskegon CC              85  Jackson CC               67           
2020-01-15 @Kalamazoo Val            85  Mid-Michigan CC          79           
2020-01-15 @Kellogg CC              104  Lake Michigan            77           
2020-01-15 @Lakeland CC             117  Lorain Co CC             81           
2020-01-15 @StL CC-Meramec           84  Lincoln Land             51           
2020-01-15 @Louisburg                94  Pitt CC                  66           
2020-01-15 @Mott CC                  95  St Clair Co              88           
2020-01-15  Phoenix Col              85 @Pima CC                  84           
2020-01-15  South Mtn                71 @Tohono O'odham           67           
2020-01-15 @Wilbur Wright           113  Harper                   60           
2020-01-15 @Ridgewater               96  Anoka Ramsey             86           
2020-01-15  Cedar Valley             78 @Brookhaven               76           
2020-01-15  Central Lakes            93 @Vermilion CC             74           
2020-01-15  Col of Dupage            80 @Madison Col              79           
2020-01-15 @Eastfield Col            84  Richland                 75           
2020-01-15 @Northland CTC            74  Hibbing CC               64           
2020-01-15  Itasca CC                86 @Mesabi Range             61           
2020-01-15 @North Lake               92  Mtn View                 83           
2020-01-15 @Riverland CC             93  Rochester C&T            83           
2020-01-15  St Cloud Tech            88 @Western Tech             71           
2020-01-15  Clark St                 77 @Terra St                 64           
2020-01-15  Solano CC                75 @Alameda                  66           
2020-01-15 @Allan Hancock            91  Oxnard                   76           
2020-01-15 @Santa Monica Col        106  Antelope Val CC          78           
2020-01-15 @Bakersfield Col          66  Glendale CA              61           
2020-01-15 @Victor Valley            95  Barstow CC               75           
2020-01-15 @Gavilan                  84  Cabrillo                 76           
2020-01-15  Las Positas             107 @Canada Col               95           
2020-01-15 @LA Valley Col            66  Col of the Canyons       63           
2020-01-15 @Cerritos Col             78  LA Trade-Tech            49           
2020-01-15  San Bernardino Val       84 @Cerro Coso               77           
2020-01-15  Chabot                   87 @Skyline                  69           
2020-01-15 @Citrus Col              104  West LA Col              85           
2020-01-15 @Columbia CC              90  Reedley                  79           
2020-01-15  East LA Col              93 @El Camino-Compton        82           
2020-01-15 @Cuesta                   80  Santa Barbara City       53           
2020-01-15  Cuyamaca                 61 @Imperial Val             53           
2020-01-15  Irvine Valley            47 @Cypress                  35           
2020-01-15 @De Anza Col              72  San Jose City Col        65           
2020-01-15 @Mt San Jacinto           88  Col of the Desert        72           
2020-01-15 @El Camino Col            70  Rio Hondo                66           
2020-01-15  Foothill Col             70 @Ohlone                   56           
2020-01-15  Fresno City Col         103 @West Hills               61           
2020-01-15  Fullerton Col            70 @Orange Coast             55           
2020-01-15  West Valley Col          87 @Hartnell                 68           
2020-01-15 @LA Harbor                95  Mt San Antonio           80           
2020-01-15 @Ventura Col              83  LA Pierce                70           
2020-01-15 @Long Beach City Col      87  Pasadena City Col        80           
2020-01-15 @Los Medanos              93  Mendocino                79           
2020-01-15 @Col Marin                64  Merritt                  53           
2020-01-15  Col of the Sequoias     108 @Merced Col               64           
2020-01-15  MiraCosta                85 @Miramar CC               80           
2020-01-15 @Yuba                     97  Napa Valley CC           66           
2020-01-15  SD City Col              78 @Palomar Col              69           
2020-01-15  Porterville              80 @West Hills-Lemoore       72           
2020-01-15 @Santiago Canyon          71  Riverside CC             63           
2020-01-15 @Southwestern CA          96  San Diego Mesa           55           
2020-01-15  Santa Ana Col            68 @Golden West              66           
2020-01-15 @Medaille                101  Alfred St                76           
2020-01-15 @Hiram                    80  Allegheny                79           
2020-01-15  Arcadia                  74 @Alvernia                 72           
2020-01-15 @Ohio Northern            81  Baldwin-Wallace          74           
2020-01-15 @Bridgeport              104  Molloy                   89           
2020-01-15 @Centenary NJ             86  Bryn Athyn               73           
2020-01-15  Gwynedd-Mercy            77 @Cabrini                  67           
2020-01-15 @Cairn                   101  Summit                   64           
2020-01-15  California PA            88 @Seton Hill               74           
2020-01-15 @MA Boston                84  Castleton                48           
2020-01-15  SUNYIT                   82 @Cazenovia                66           
2020-01-15  Chowan                   81 @Limestone                54           
2020-01-15  Chris Newport            83 @S Virginia               55           
2020-01-15 @Georgia SW               98  Clayton St               81           
2020-01-15  Endicott                 93 @Curry                    65           
2020-01-15  DeSales                  79 @Wilkes                   74           
2020-01-15  Gettysburg               68 @Dickinson                49           
2020-01-15  Eastern Univ             77 @FDU Madison              73 O1        
2020-01-15  RI College               72 @E Connecticut            69           
2020-01-15 @Emmanuel MA              81  Elms                     63           
2020-01-15 @Fort Hays St             56  Emporia St               46           
2020-01-15 @ETSU                     88  Samford                  63           
2020-01-15 @Florida Tech             87  Tampa                    54           
2020-01-15  Franklin                 85 @Mt St Joseph             82           
2020-01-15 @Hartwick                 84  Pine Manor               57           
2020-01-15  Hood                     78 @Messiah                  63           
2020-01-15  Stevens                  76 @King's PA                60           
2020-01-15 @NC Pembroke             104  Lander                   85           
2020-01-15  Navy                     88 @Lehigh                   83           
2020-01-15 @Lincoln PA               74  Virginia Union           73           
2020-01-15  Livingstone             109 @Shaw NC                 104 O1        
2020-01-15 @Lock Haven               89  West Chester             84           
2020-01-15 @Muhlenberg               78  Ursinus                  64           
2020-01-15  WV State                 94 @Notre Dame OH            85           
2020-01-15  Whittier                 97 @Pomona Pitzer            93           
2020-01-15  Wilson                   90 @Rosemont                 80 O2        
2020-01-15  St Michael's             84 @St Rose                  74           
2020-01-15  Waynesburg               73 @St Vincent               68 O1        
2020-01-15  WI LaCrosse              84 @WI Whitewater            78 O1        
2020-01-15 @Dakota Wesleyan          71  Dordt                    70           
2020-01-15 @Grand View               98  Graceland                86           
2020-01-15 @Mt Marty                 89  Northwestern IA          79           
2020-01-15  LIU Brooklyn             69 @St Francis NY            66           
2020-01-15  Guilford                 99 @Emory & Henry            87           
2020-01-15 @Gallaudet                67  PSU-Abington             65           
2020-01-15 @Dalhousie                85  Acadia                   67           
2020-01-15  Windsor                  90 @McMaster                 86           
2020-01-15 @Brock                    87  Western ON               84           
2020-01-15 @Guelph                   83  Laurier                  75           
2020-01-15  Ryerson                  95 @Waterloo                 74           
2020-01-15 @St Thomas NB             86  NB-St John               79           
2020-01-15  Mt Allison               83 @Crandall                 80           
2020-01-15  Yakima Val CC            89 @Blue Mountain CC         79           
2020-01-15 @Centralia Col            82  Tacoma CC                74           
2020-01-15  Clackamas CC             98 @Mt Hood CC               91           
2020-01-15 @Spokane CC               85  Columbia Basin           65           
2020-01-15 @Grays Harbor             90  Green River CC           87           
2020-01-15 @Pierce CC                80  Highline CC              64           
2020-01-15  SW Oregon CC             92 @Lane CC                  87           
2020-01-15  Umpqua CC                72 @Linn-Benton CC           54           
2020-01-15  S Puget Sound CC         84 @Lower Columbia           82           
2020-01-15 @North Idaho              89  Wenatchee Val CC         71           
2020-01-15 @Queens NC                90  Catawba                  80           
2020-01-15  Charleston WV            80 @Urbana                   64           
2020-01-15 @Edgewood                 71  Lakeland                 69           
2020-01-15 @Franciscan OH            72  La Roche                 71           
2020-01-15  St Thomas MN             77 @Carleton MN              64           
2020-01-15 @Marian WI                70  IL Tech                  64           
2020-01-15 @Northwestern MN          96  MN Morris                86           
2020-01-15 @Dubuque                  97  Central IA               82           
2020-01-15 @Dominican IL             77  Aurora                   62           
2020-01-15  Thomas Aquinas           78 @NYIT                     70           
2020-01-15 @Westminster PA           76  Bethany WV               64           
2020-01-15 @Wilmington OH            71  Otterbein                61           
2020-01-15 @NE Wesleyan              82  Coe                      76           
2020-01-15  Gust Adolphus            78 @Concordia Mhd            58           
2020-01-15 @Concordia NY             72  Dominican NY             68 O1        
2020-01-15 @Cornell IA               80  Ripon                    63           
2020-01-15  Susquehanna              81 @Drew                     78 O1        
2020-01-15  Salem WV                 88 @Central St OH            72           
2020-01-15  Roanoke                  80 @Ferrum                   67           
2020-01-15  John Carroll             82 @Heidelberg               74           
2020-01-15 @Benedictine IL           79  Rockford                 61           
2020-01-15 @Bethany Luth             94  N Central MN             73           
2020-01-15 @Morrisville St           90  Wells                    67           
2020-01-15 @Iowa Wesleyan           100  MacMurray                61           
2020-01-15  Wesley DE                76 @Immaculata               44           
2020-01-15 @Wartburg                 80  Luther IA                71           
2020-01-15  Mercy                    70 @Queens NY                57           
2020-01-15 @Scranton                 89  Moravian                 69           
2020-01-15  St Norbert               72 @Beloit                   55           
2020-01-15 @T Jefferson              64  Goldey Beacom            52           
2020-01-15 @Regis MA                 95  Lasell                   91           
2020-01-15 @Brooklyn Col             60  Baruch                   52           
2020-01-15  Anderson IN              70 @Rose-Hulman              62           
2020-01-15  R Stockton               54 @Rutgers-Newark           47           
2020-01-15 @Virginia St              76  St Augustine's           66           
2020-01-15  Bethel MN                81 @St Olaf                  73           
2020-01-15 @St John's MN             80  St Mary's MN             62           
2020-01-15  VA Wesleyan              71 @Shenandoah               55           
2020-01-15 @Buena Vista              87  Simpson IA               76           
2020-01-15  WI Stevens Pt            66 @WI Platteville           64           
2020-01-15  Carlow                   70 @Wash & Jeff              69           
2020-01-15 @Columbia Intl            73  Allen                    68           
2020-01-15 @Northwestern OH          75  Aquinas                  68           
2020-01-15  Montreat                 99 @Bluefield VA             92           
2020-01-15 @Morningside              68  Doane                    41           
2020-01-15 @Indiana Tech             65  MI Dearborn              39           
2020-01-15 @Indiana NW               94  Trinity Intl             64           
2020-01-15 @Lawrence Tech            71  Lourdes                  64           
2020-01-15  J&W NC                  108 @Morris SC                94           
2020-01-15 @OK Wesleyan              90  Ottawa KS                80           
2020-01-15 @Point                    86  Truett-McConnell         70           
2020-01-15  St Mary KS               64 @Tabor                    55           
2020-01-15  Washington Advt          89 @Apprentice               82           
2020-01-15  Cowley Co               126 @Neosho Co               109           
2020-01-15  Gillette                 73 @Eastern Wyoming          72           
2020-01-15 @Triton Col              108  Joliet JC                75           
2020-01-15 @Schoolcraft              61  Wayne Co                 53           
2020-01-15 @Paul Smith's             70  ME Machias               64           
2020-01-15  S Maine Tech             75 @Unity                    45           
2020-01-15 @Angelina                 79  Victoria College         60           
2020-01-15 @Lake Superior CC         90  Fond du Lac T&CC         69           
2020-01-15  Baker KS                 79 @Missouri Val             63           
2020-01-15  Benedictine KS           74 @Peru St                  70           
2020-01-15 @Southwestern KS          80  Bethel KS                64           
2020-01-15 @Jamestown                95  Briar Cliff              86           
2020-01-15  William Penn             81 @Cent Methodist           75           
2020-01-15 @Madonna                  84  Concordia MI             62           
2020-01-15  Friends                 112 @Sterling                104           
2020-01-15  Hastings                 90 @Midland NE               70           
2020-01-15 @Holy Cross IN            85  Olivet Naz               68           
2020-01-15 @IN S Bend               110  Trinity Chr              49           
2020-01-15 @Avila                    76  York NE                  67           
2020-01-15 @Union KY                 81  Bryan                    75           
2020-01-15 @Calumet-St Jos           79  Judson IL                63           
2020-01-15 @R Morris Chi             83  Card Stritch             74           
2020-01-15  Carroll MT              101 @Rocky Mtn                97 O3        
2020-01-15 @Mt Mercy                 97  Culver-Stockton          64           
2020-01-15 @Kentucky Chr             82  Milligan                 63           
2020-01-15 @TN Wesleyan              75  Reinhardt                65           
2020-01-15  Siena Hts                77 @Rochester MI             75           
2020-01-15 @St Xavier IL             79  Roosevelt                76           
2020-01-15 @St Ambrose               72  St Francis IL            66           
2020-01-15  Dyersburg St            102 @Jackson St CC           100           
2020-01-15  Copper Mtn               87 @Palo Verde               71           
2020-01-15 @City Col San Fran       119  Col San Mateo            72           
2020-01-15 @Portland CC              89  Chemekata CC             85           
2020-01-15  St Andrew's              73 @Mid-Atlantic Chr         65           
2020-01-15  Rend Lake               108 @SE Illinois              82           
2020-01-15 @Milwaukee Tech           93  Rock Valley              65           
2020-01-15  MN West C&T              88 @MN St CTC                86           
2020-01-15 @Thomas ME                90  St Joseph's ME           73           
2020-01-15 @S Suburban               79  Kennedy-King             54           
2020-01-15 @McPherson                91  Bethany KS               77           
2020-01-15 @Brookdale CC             73  Middlesex Co             69           
2020-01-15  Pratt Inst               83 @Albany Pharmacy          69           
2020-01-15 @Governors St            128  East-West               101           
2020-01-15 @Haskell                  67  Nebraska Chr             58           
2020-01-15 @Mohawk                   92  Lambton                  76           
2020-01-15  Mia-Middletown           97 @Wright St-Lake           87           
2020-01-15  St Katherine            103 @SAGU Amer Ind            64           
2020-01-15 @CC of RI                 96  Massasoit CC             62           
2020-01-16  AL Huntsville            65 @West Alabama             61           
2020-01-16 @Appalachian St           83  Arkansas St              80 O1        
2020-01-16 @TX A&M Commerce          83  Arkansas-FS              75           
2020-01-16 @Arkansas Tech            96  Harding                  87           
2020-01-16 @S Arkansas               72  Ark Monticello           63           
2020-01-16 @Azusa Pacific            78  Hawaii Hilo              59           
2020-01-16  Belhaven MS              86 @Univ Ozarks              77           
2020-01-16 @Belmont                  87  E Kentucky               56           
2020-01-16  Charleston So            77 @Campbell                 62           
2020-01-16 @Cedarville               86  Tiffin                   63           
2020-01-16  Chaminade                92 @Hawaii Pacific           74           
2020-01-16  Charlotte                77 @Marshall                 75           
2020-01-16  Northeastern             79 @Col Charleston           76           
2020-01-16 @Concordia TX             98  McMurry                  76           
2020-01-16  Humboldt St              98 @CS Dom. Hills            93 O1        
2020-01-16 @CS Monterey Bay          83  Sonoma St                63           
2020-01-16 @UC San Diego             69  CS Poly Pomona           57           
2020-01-16  S Francisco St           88 @CSU East Bay             65           
2020-01-16 @Davenport                76  Saginaw Val              39           
2020-01-16  William & Mary           77 @Delaware                 68           
2020-01-16  Union TN                 68 @Delta St                 53           
2020-01-16 @E Texas Bap             104  Howard Payne             79           
2020-01-16  E Washington             78 @Idaho                    75           
2020-01-16 @Farmingdale              92  St Joseph's LI           83           
2020-01-16  Ferris St                61 @N Michigan               48           
2020-01-16 @Findlay                  80  Trevecca Naz             47           
2020-01-16 @FL Gulf Coast            73  Kennesaw                 51           
2020-01-16  Ga Southern              82 @Troy                     66           
2020-01-16  Georgia St               72 @South Alabama            63           
2020-01-16 @Gonzaga                 104  Santa Clara              54           
2020-01-16 @Henderson St             88  Ouachita                 66           
2020-01-16  High Point               68 @UNC Asheville            66           
2020-01-16  Weber St                 76 @Idaho St                 68 O1        
2020-01-16  North Florida            75 @Jacksonville             68           
2020-01-16 @Michigan Tech           102  Lake Superior            81           
2020-01-16 @NJIT                     75  Lipscomb                 57           
2020-01-16  UC Davis                 85 @Long Beach St            82           
2020-01-16  UT Arlington             81 @Louisiana                65           
2020-01-16 @Pepperdine               75  Loy Marymount            67           
2020-01-16 @Manhattan                69  Quinnipiac               57           
